137,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25 th NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,CH1BOY INTEGRATED VENTURES LTD,15TH DECEMBER 2015,13755000,5 MONTHS,NILL,13.755.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
138,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,HO 4 0 CONSULTING limited,15TH DECEMBER 2015,11480000,5 MONTHS,NILL,1I.480.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
139,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/20154 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,lamuel VENTURES ltd,15TH DECEMBER 2015,13755000,5 MONTHS,NILL,I3.755.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
140,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,STABLE TECHNOLOGY LTD,15TH DECEMBER 2015,32130000,5 MONTHS,NILL,32.130.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
141,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25fh NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,HIM NIG LTD,15TH DECEMBER 2015,44975000,5 MONTHS,NILL,44.975.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
142,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 8. 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,SKY LOLO NIG LTD,15TH DECEMBER 2015,4585000,5 MONTHS,NILL,4.585.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
143,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,251h NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,ARIF GLOBAL RESOURCES LTD,15TH DECEMBER 2015,10340000,5 MONTHS,NILL,18.340.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
144,SUPPLY OF SEWING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEM8ER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,MICHAEUACOBS CONSULTING LTD,15TH DECEMBER 2015,2730000,5 MONTHS,NILL,2.730.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
145,SUPPLY OF sewing MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 8. 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,ANNMERCY NIG LTD,15TH DECEMBER 2015,27545000,5 MONTHS,NILL,27.545.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
146,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,TOMBAK POSITIVE VENTURES LTD,15TH DECEMBER 2015,3600000,5 MONTHS,NILL,3.600.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
147,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,SHAMADAS NIG LTD,15TH DECEMBER 2015,14760000,5 MONTHS,NILL,14.760.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
148,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,DASH CONNECTIONS NIG LTD,15TH DECEMBER 2015,41940000,5 MONTHS,NILL,41.940.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
149,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,GOLDEN GATE INTEGRATED SERVICES LTD,15TH DECEMBER 2015,4680000,5 MONTHS,NILL,4.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
150,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,DUO CREATIONS LTD,15TH DECEMBER 2015,41940000,5 MONTHS,NILL,41.940.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
151,SUPPLY motorcycles,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,GOLDEN CEC RESOURCES LTD,15TH DECEMBER 2015,13680000,5 MONTHS,NILL,13.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
152,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,KENNYZOT NIG LTD,15TH DECEMBER 2015,12600000,5 MONTHS,NILL,12.600.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
153',-SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,BASTIS ZEST LTD,15TH DECEMBER 2015,13680000,5 MONTHS,NILL,13.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
154,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,HANAMEED INTERNATIONAL LID,15TH DECEMBER 2015,9180000,5 MONTHS,NILL,9.180.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
155,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,FIBRE INVESTMENTS LTD,15TH DECEMBER 2015,16200000,5 MONTHS,NILL,16.200.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
156,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEM8ER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,VOXEL PUTIN LTD,15TH DECEMBER 2015,18360000,5 MONTHS,NILL,18.360.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
157,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,F.I.K GLOBAL RESOURCES LTD,15TH DECEMBER 2015,21780000,5 MONTHS,NILL,21.780.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
158,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 6. 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,ALMANDA RANCH NIG LTD,15TH DECEMBER 2015,17820000,5 MONTHS,NILL,17.820.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
159,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,CHIBOY INTEGRATED VENTURES LTD,15TH DECEMBER 2015,5400000,5 MONTHS,NILL,5.400.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
160,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,IN-OEPTH ENGINEERING LTD,15TH DECEMBER 2015,9180000,5 MONTHS,NILL,9.180.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
161,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,CONTEMPORARY ARCHIVISION LTD,15TH DECEMBER 2015,9180000,5 MONTHS,NILL,9.180.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
162,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,DUXON LIMITED,15TH DECEMBER 2015,18360000,5 MONTHS,NILL,18.360.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
163,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,PYRAMID EXPORT AND IMPORT COMPANY NIG LTD,15TH DECEMBER 2015,9180000,5 MONTHS,NILL,9.180.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
164,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25IH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,GOODWILL MULTI SERVICES INTERNATIONAL LTD,15TH DECEMBER 2015,32940000,5 MONTHS,NIL,32.940.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
352,PROVISION OF STRATEGIC EMPOWERMENT,14th October 2015,50.000 000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,LIQUIDO INTERNATIONAL SERVICES LTD,15TH DECEMBER 2015,4559000,5 MONTHS,NIL,4.559 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
166,SUPPLY motorcycles,14th October 2015,50.000 000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HYPERTECH PROJECTS LTD,15TH DECEMBER 2015,13600000,5 MONTHS,NIL,13.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
167,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,RUGE INTEGRATED SERVICES LTD,15TH DECEMBER 2015,18360000,5 MONTHS,NIL,10.360.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
168,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HD & D CONSULTING LIMITED,15TH DECEMBER 2015,16020000,5 MONTHS,NIL,16.020.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
177,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAIDENHEAD GLOBAL VENTURES LTD,15TH DECEMBER 2015,4500000,5 MONTHS,NIL,4.500.000,MAXIMUM OF 7 WEEKS,COMPLETED,100% *,NIL,NIL
170,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,EDEN PLUS SPECTRUM LTD,15TH DECEMBER 2015,22860000,5 MONTHS,NIL,22.860.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
220,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAIDENHEAD GLOBAL VENTURES LTD,15TH DECEMBER 2015,2790000,5 MONTHS,NIL,2.790.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
172,SUPPLY MOTORCYCLES,14th October 2015,50.000.00000,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,FRANK BOYE NIG LTD,15TH DECEMBER 2015,13680,5 MONTHS,NIL,13.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
173,SUPPLY motorcycles,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 &  10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE tenderer,Emjas allied NlG LTD,15TH DECEMBER 2015,30240000,5 MONTHS,NIL,30.240.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
174,SUPPLY MOTORCYCLES,14th October 2015,50 000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,CURATORS AND COMPANY LTD,15TH DECEMBER 2015,16380000,5 MONTHS,NIL,16.380 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
227,SUPPLY WEAVING/KNfTTIN G DESIGNING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAIDENHEAD GLOBAL VENTURES LTD,15TH DECEMBER 2015,2683999.94,5 MONTHS,NIL,2.683.999.94,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
176,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,KISMET AND METIERS GLOBAL LTD,15TH DECEMBER 2015,9180000,5 MONTHS,NIL,9.180.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
135,SUPPLY OF SEWING MACHINES,14th October 2015,"50,000.000.00",Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,29-Feb-16,MOST RESPONSIVE TENDERER,MAIDENHEAD GLOBAL VENTURES LTD,15TH DECEMBER 2015,18340000,5 MONTHS,NILL,18.340.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
178,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ERSKINE GLOBAL SYSTEMS LTD,15TH DECEMBER 2015,25200000,5 MONTHS,NIL,25.200.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
179,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ECONOMETRICA CONSULTANTS LTD,15TH DECEMBER 2015,2520000,5 MONTHS,NIL,2.520.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
180,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,PRINCESS VENTURES,15TH DECEMBER 2015,9720000,5 MONTHS,NIL,9.720.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
181,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,GLOBAL LEGEND INTEGRATED CONCEPT LTD,15TH DECEMBER 2015,45900000,5 MONTHS,NIL,45.900.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
284,SUPPLY TRICYCLES,14th October 2015,50.000 000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/TXC2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MEDINAH TRADING COMPANY LTD,15TH DECEMBER 2015,26980000,5 MONTHS,NIL,26.980.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
183,SUPPLY MOTORCYCLES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,RAVIC GLOBAL SERVICES LTD,15TH DECEMBER 2015,9720000,5 MONTHS,NIL,9.720.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
184,SUPPLY OF WATER PUMPS,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HASCOM ENGINEERING CONSTRUCTION CO. LTD,15TH DECEMBER 2015,42066000,5 MONTHS,NIL,42.066.000,MAXIMUM OF 7 * WEEKS,COMPLETED,100%,NIL,NIL
375,PROVISION OF STRATEGIC EMPOWERMENT,14th October 2015,50.000.000.00,Open Competitive Bidding,25 th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15, MOST RESPONSIVE TENDERER,MEDINAH TRADING COMPANY LTD,15TH DECEMBER 2015,41298000,5 MONTHS,NIL,41.298.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
186,SUPPLY Of WATER PUMPS,14th October 2015,50 000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,LION WAY VENTURES LTD,15TH DECEMBER 2015,4592000,5 MONTHS,NIL,4.592 000,MAXIMUM Of 7 WEEKS,COMPLETED,100%,NIL,NIL
171,SUPPLY MOTORCYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MILLENIUM GLOBAL TECH & ENGINEERING SERVICES LTD,15TH DECEMBER 2015,9180000,5 MONTHS,NIL,9.180.000,maximum of 7 WEEKS,COMPLETED,100%,NIL,NIL
189,SUPPLY OF WATER PUMPS,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAJOENHEAD GLOBAL VENTURES LTD,15TH DECEMBER 2015,13775999 68,5 MONTHS,NIL,13.775999.68,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
190,SUPPLY OF WATER PUMPS,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015) & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,trustiand GENERAL ENT. LTD,15TH DECEMBER 2015,9480000,5 MONTHS,NIL,9.480.000,MAXIMUM Of 7 WEEKS,completed,100%,NIL,NIL
191,SUPPLY GENERATORS,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,EASH PROGRESSIVE VENTURES LTD,15TH DECEMBER 2015,29925000,5 MONTHS,NIL,29.925.000,MAXIMUM OF 7 WEEKS,completed,100% •,NIL,NIL
192,SUPPLY GENERATORS,14TH OCTOBER. 2015 (TH1SDAY. DAILYTRUST. LEADERSHIP. TENDER JOURNAL),50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HD & D CONSULTING LIMITED,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,<.588.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
193,SUPPLY GENERATORS,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/H/20I5 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ARIF GLOBAL RESOURCES LTD,15TH DECEMBER 2015,18353184,5 MONTHS,NIL,18.353 184,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
374,PROVISION OF STRATEGIC EMPOWERMENT,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MILLENIUM GLOBAL TECH & ENGINEERING SERVICES LTD,15TH DECEMBER 2015,13775700,5 MONTHS,NIL,13.775.700,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
195,SUPPLY BLOCK MOULDING MACHINE,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ABILELE INDUSTRIES LTD,15TH DECEMBER 2015,34320000,5 MONTHS,NIL,34.320 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
196,SUPPLY BLOCK MOULDING MACHINE,14th October 2015,50.000.000.00,Open Competitive Bidding,25TH NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ALR1CH INTERNATIONAL COMPANY LTD,15TH DECEMBER 2015,3520000,5 MONTHS,NIL,3.520.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
197,SUPPLY BLOCK MOULDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,KENDEIBERT RESOURCES NIG LTD,15TH DECEMBER 2015,9240000,5 MONTHS,NIL,9.240 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
198,SUPPLY BLOCK MOULDING MACHINE,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,NAKHEEL agricultural SERVICES LTD,15TH DECEMBER 2015,12320000,5 MONTHS,NIL,12.320.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
199,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/5015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ABILELE INDUSTRIES LTD,15TH DECEMBER 2015,34658000,S MONTHS,NIL,34.658 000,MAXIMUM OF 7 WEEKS,COMPLETED,100% •,NIL,NIL
338,PROVISION Of STRATEGIC EMPOWERMENT,14th October 2015,50.000 000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MILLENIUM GLOBAL TECH & ENGINEERING SERVICES LTD,15TH DECEMBER 2015,15600000,5 MONTHS,NIL,15.600.000,MAXIMUM Of 7 WEEKS,COMPLETED,100%,NIL,NIL
201,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DASH CONNECTIONS NIG LTD,15TH DECEMBER 2015,42036000,5 MONTHS,NIL,42.036.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
202,SUPPLY GRINDING MACHINES,14th October 2015,50 000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,2S/11/2015& 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MICHAEUACOBS CONSULTING LTD,15TH DECEMBER 2015,13764000,S MONTHS,NIL,13.764.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
203,SUPPLY GRINDING MACHINES,14th October 2015,50 000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ARGANDU NIG LTD,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,4.588.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
204,SUPPLY GRINDING MACHINES,14th October 2015,50 000 000 00,Open Competitive Bidding,2Sth NOVEM8ER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,UON WAY VENTURES LTD,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,4.588 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
205,SUPPLY GRINDING MACHINES,14th October 2015,50.000 000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ARCH WORKS NIGERIA LIMITED,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,4.588 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
206,SUPPLY GRINDING MACHINES,14th October 2015,50 000 000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,SQUIRREL MULTI SERVICES'LTD,15TH DECEMBER 2015,18352000,5 MONTHS,NIL,18.352.000,MAXIMUM OF 7 * WEEKS,COMPLETED,100%,NIL,NIL
